brightness,time_ms
0.1953719835533851,0.0
0.1954849682016461,33.333333333333336
0.1949637635641018,66.66666666666667
0.1949983181006064,100.0
0.1944880798358757,133.33333333333334
0.1944144848632314,166.66666666666666
0.1945730641769877,200.0
0.1952194528891679,233.33333333333331
0.1953652584849762,266.6666666666667
0.1953626152333916,300.0
0.1948606799170328,333.3333333333333
0.1946757210438821,366.6666666666666
0.1938245216522902,400.0
0.1924668966320244,433.33333333333337
0.1918281136497011,466.6666666666667
0.1916215120148244,500.0
0.192245324978844,533.3333333333334
0.1920625510590732,566.6666666666666
0.192417971583802,600.0
0.1928001870983473,633.3333333333333
0.1933426480643869,666.6666666666666
0.1936727588124594,700.0
0.193891844813523,733.3333333333333
0.1938811356430453,766.6666666666667
0.1942050432925917,800.0
0.1944424410424677,833.3333333333334
0.1946537221084712,866.6666666666667
0.1942322310197981,900.0
0.1945974661829251,933.3333333333334
0.194410108022377,966.6666666666666
0.1946421959447259,1000.0
0.1950038201984668,1033.3333333333337
0.1955905469549357,1066.6666666666667
0.1946754443012434,1100.0
0.1950008340120556,1133.3333333333333
0.1961298653957074,1166.6666666666667
0.1969830492748069,1200.0
0.1970378269212226,1233.3333333333337
0.1981839369988416,1266.6666666666663
0.1988779912282587,1300.0
0.1975046970804859,1333.3333333333333
0.1985953530958099,1366.6666666666667
0.199919381151186,1400.0
0.2011313310678806,1433.3333333333333
0.2019022810246086,1466.6666666666663
0.2028450290730029,1500.0
0.2037093230546989,1533.3333333333337
0.2047900326791239,1566.6666666666667
0.2058673066442942,1600.0
0.2064580162435959,1633.3333333333333
0.2068907151464003,1666.6666666666667
0.2071403186270587,1700.0
0.2066840107567015,1733.3333333333337
0.205390689930751,1766.6666666666663
0.2048399947299427,1800.0
0.2032290380658123,1833.3333333333333
0.2013477574283583,1866.6666666666667
0.1995074601082901,1900.0
0.1982202478211152,1933.3333333333333
0.1980174846687912,1966.6666666666663
0.1976419500930958,2000.0
0.1982118774210455,2033.3333333333333
0.196234690828672,2066.666666666667
0.1968950617278626,2100.0
0.1962526066880061,2133.333333333333
0.1991385346057344,2166.6666666666665
0.2010897425707652,2200.0
0.2018565249780601,2233.333333333333
0.2030608723159477,2266.6666666666665
0.2039075164650411,2300.0
0.203407397320185,2333.333333333333
0.2013378652508479,2366.6666666666665
0.1991217187878737,2400.0
0.1985406580329727,2433.333333333333
0.1979756837276302,2466.666666666667
0.1969144237168474,2500.0
0.1965632886256447,2533.333333333333
0.1929890336274493,2566.666666666667
0.1928660521560898,2600.0
0.1935443162213046,2633.333333333333
0.1942640521609081,2666.6666666666665
0.1969787197151018,2700.0
0.1984018782017907,2733.333333333333
0.2000860591664952,2766.6666666666665
0.2020826815046362,2800.0
0.2045960547295157,2833.333333333333
0.2071231119645752,2866.6666666666665
0.2088514773972582,2900.0
0.2092698669368617,2933.333333333333
0.2104056265388683,2966.666666666667
0.2117101532872719,3000.0
0.2125910229062948,3033.333333333333
0.213908228183397,3066.666666666667
0.2148233384015563,3100.0
0.2154244753840068,3133.333333333333
0.215666431528825,3166.6666666666665
0.2153995135864196,3200.0
0.2137841340629453,3233.333333333333
0.2152962389307271,3266.6666666666665
0.2181311602318515,3300.0
0.2225899531242436,3333.333333333333
0.2267127933874461,3366.6666666666665
0.2336116198421271,3400.0
0.2445711131045436,3433.333333333333
0.2583128612188341,3466.666666666667
0.2708640582146516,3500.0
0.2815883153552888,3533.333333333333
0.2938982237949182,3566.666666666667
0.3084066137383793,3600.0
0.3222150464219954,3633.3333333333335
0.3368840531194804,3666.6666666666665
0.3530320745574984,3700.0
0.3711924656321491,3733.3333333333335
0.3878001385655226,3766.6666666666665
0.4005647505194413,3800.0
0.4120903546908508,3833.3333333333335
0.4209894559983869,3866.6666666666665
0.4324542023512929,3900.0
0.4406291038826651,3933.333333333333
0.4459940692358922,3966.666666666667
0.4499408795555513,4000.0
0.4514237649267664,4033.333333333333
0.4538067274596002,4066.6666666666665
0.4513351545463087,4100.0
0.4546129878007087,4133.333333333334
0.4580752674137991,4166.666666666667
0.4560113792818628,4200.0
0.4541779457174902,4233.333333333333
0.4528573003689163,4266.666666666667
0.452480729422228,4300.0
0.4524300613287224,4333.333333333333
0.4542139678182887,4366.666666666666
0.4577151063141286,4400.0
0.4552208794830283,4433.333333333334
0.4446410744776492,4466.666666666667
0.4267884831713641,4500.0
0.4006258478879877,4533.333333333333
0.3795522302202408,4566.666666666666
0.368099777221565,4600.0
0.3669147565699631,4633.333333333334
0.3682591111200344,4666.666666666667
0.3700896845780485,4700.0
0.3692435188997407,4733.333333333333
0.3672122386406413,4766.666666666667
0.3658992406279742,4800.0
0.3638064671107028,4833.333333333333
0.3593965519868325,4866.666666666666
0.3550201852885333,4900.0
0.3477509159682946,4933.333333333334
0.3414424624812326,4966.666666666667
0.3397898164567314,5000.0
0.3412744007487287,5033.333333333333
0.3459430424467114,5066.666666666666
0.3492369728656411,5100.0
0.3522519271242672,5133.333333333334
0.3547308422643349,5166.666666666667
0.3567408724976992,5200.0
0.3580456659041982,5233.333333333333
0.3597231615164069,5266.666666666667
0.3591950193688918,5300.0
0.3619918792399698,5333.333333333333
0.3634703543617473,5366.666666666666
0.3687160941451424,5400.0
0.3768864662808885,5433.333333333334
0.3920736391057245,5466.666666666667
0.4113171018969308,5500.0
0.4318033397167175,5533.333333333333
0.4388794253836849,5566.666666666666
0.4438984368726968,5600.0
0.4571007392062058,5633.333333333334
0.4600743211935476,5666.666666666667
0.4506261303049914,5700.0
0.4373543230094933,5733.333333333333
0.4231096700301666,5766.666666666667
0.4082683716398617,5800.0
