Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
20572	296.8487	0	0	0	0	0	0	0.4527762	-3.524923	8.5	-0.0002153113	-0.1288174	0.05	21	21	3	-0.03143964	-0.006258295	-0.03468442	0.03048901	-0.005469844	-0.03586216	0.002924989	-0.005820778	-0.03533795	0.002924989	-0.005820778	-0.03533795	1	1	0	0	0.4825139	0.7682231	0.5	0.4928261	0.7482738	0.5	-0.0002580616	-0.1543943	0.9880093	0
20573	296.8935	0	0	0	0	0	0	0.4622751	-3.490951	8.5	-0.0001196337	-0.1277931	0.05	21	21	3	-0.03143708	-0.006276028	-0.03468442	0.03049777	-0.005479063	-0.03584154	0.004005588	-0.005819959	-0.03534659	0.004005588	-0.005819959	-0.03534659	1	1	0	0	0.4827772	0.768508	0.5	0.4928261	0.7482738	0.5	-0.0001434141	-0.1531955	0.9881959	0
20574	296.9153	0	0	0	0	0	0	0.4731601	-3.497682	8.5	0.001421569	-0.1287971	0.05	21	21	3	-0.03144514	-0.006282076	-0.03463661	0.03049851	-0.005483473	-0.03582152	0.004951031	-0.005812841	-0.03533282	0.004951031	-0.005812841	-0.03533282	1	1	0	0	0.4829273	0.7685536	0.5	0.4929513	0.748293	0.5	0.001703827	-0.1543703	0.9880116	0
20575	296.9352	0	0	0	0	0	0	0.4726644	-3.484207	8.5	0.001446569	-0.1279739	0.05	21	21	3	-0.03144529	-0.006292083	-0.03461812	0.0305034	-0.005490509	-0.03581242	0.004629573	-0.005825298	-0.0353136	0.004629573	-0.005825298	-0.0353136	1	1	0	0	0.4832166	0.768557	0.5	0.4929527	0.748332	0.5	0.001734054	-0.1534069	0.9881616	0
20576	296.9535	0	0	0	0	0	0	0.484945	-3.49282	8.5	0.002370508	-0.1287771	0.05	21	21	3	-0.03145206	-0.00628719	-0.03463193	0.03050498	-0.005490509	-0.03578116	0.003367689	-0.005839457	-0.0352778	0.003367689	-0.005839457	-0.0352778	1	1	0	0	0.4832165	0.768573	0.5	0.4931444	0.7483288	0.5	0.002841186	-0.1543465	0.9880127	0
20577	296.9723	0	0	0	0	0	0	0.488826	-3.479397	8.5	0.00332282	-0.1279769	0.05	21	21	3	-0.03145206	-0.006295968	-0.03463193	0.03050542	-0.005491565	-0.03578005	0.004861313	-0.005824506	-0.03530484	0.004861313	-0.005824506	-0.03530484	1	1	0	0	0.4834405	0.7685757	0.5	0.4931435	0.7482654	0.5	0.003983156	-0.1534095	0.9881547	0
20578	296.9953	0	0	0	0	0	0	0.4443569	-3.493879	8.5	0.02546108	-0.09783864	0.05	21	21	3	-0.03118112	-0.005911449	-0.03533455	0.03067055	-0.005337881	-0.03563675	0.003641536	-0.005588528	-0.03550469	0.003641536	-0.005588528	-0.03550469	1	1	0	0	0.49418	0.7571378	0.5	0.5027474	0.7365739	0.5	0.03065707	-0.1178051	0.9925634	0
20579	297.0179	0	0	0	0	0	0	1.248193	-2.616417	8.5	0.07079605	-0.04565418	0.05	21	21	3	-0.03097861	-0.006135675	-0.03332014	0.03085491	-0.005075093	-0.03537254	0.003833833	-0.005538565	-0.03447564	0.003833833	-0.005538565	-0.03447564	1	1	0	0	0.5144861	0.7367111	0.5	0.5142651	0.7171905	0.5	0.08543753	-0.05509602	0.994819	0
20580	297.0461	0	0	0	0	0	0	1.137613	-2.620393	8.5	0.06159654	-0.0466946	0.05	21	21	3	-0.03094647	-0.005951219	-0.03383628	0.0308469	-0.005046282	-0.03531644	0.007113859	-0.005393843	-0.03474795	0.007113859	-0.005393843	-0.03474795	1	1	0	0	0.5122893	0.7341281	0.5	0.5128791	0.7165601	0.5	0.07439625	-0.0563977	0.9956328	0
20581	297.0685	0	0	0	0	0	0	1.073523	-2.615337	8.5	0.06077111	-0.04596307	0.05	21	21	3	-0.03096551	-0.005968315	-0.03380476	0.0308469	-0.004977993	-0.03576074	0.01927278	-0.005163427	-0.03539449	0.01927278	-0.005163427	-0.03539449	1	1	0	0	0.5122509	0.7346809	0.5	0.5129443	0.7164668	0.5	0.0718274	-0.05598026	0.9958449	0
