Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
25944	381.1246	0	0	0	0	0	0	-0.4248791	-5.475688	8.500001	0.02813569	-0.1252222	0.05	21	21	3	-0.03244893	0.0005171241	-0.03424447	0.03092912	-2.294994E-05	-0.0318697	-0.003796757	0.0002729655	-0.03317088	-0.003796757	0.0002729655	-0.03317088	1	1	0	0	0.4600765	0.542461	0.5	0.5018039	0.5391933	0.5	0.03372501	-0.1500983	0.9880957	0
25945	381.1653	0	0	0	0	0	0	-0.4188591	-5.472775	8.5	0.02832651	-0.1244556	0.05	21	21	3	-0.03244792	0.0005196113	-0.03424447	0.0309303	-2.133215E-05	-0.03185387	-0.005812827	0.0002922765	-0.03323981	-0.005812827	0.0002922765	-0.03323981	1	1	0	0	0.4601932	0.5421957	0.5	0.5018005	0.5389529	0.5	0.03395815	-0.1491988	0.988224	0
25946	381.1863	0	0	0	0	0	0	-0.4368644	-5.483	8.5	0.02705455	-0.1251528	0.05	21	21	3	-0.03244748	0.0005171241	-0.0342433	0.03093142	-2.067866E-05	-0.03184271	-0.005784556	0.0002908754	-0.03323339	-0.005784556	0.0002908754	-0.03323339	1	1	0	0	0.4602128	0.5424142	0.5	0.5012982	0.5389509	0.5	0.03243089	-0.1500234	0.9881504	0
25947	381.2079	0	0	0	0	0	0	-0.4353373	-5.485082	8.5	0.02730494	-0.125306	0.05	21	21	3	-0.03244748	0.0005171241	-0.0342433	0.0309319	-2.067866E-05	-0.03183834	-0.005919491	0.0002920221	-0.03323668	-0.005919491	0.0002920221	-0.03323668	1	1	0	0	0.4602873	0.5424288	0.5	0.5012984	0.5389617	0.5	0.03272982	-0.1502015	0.9881135	0
25948	381.2293	0	0	0	0	0	0	-0.4332953	-5.485039	8.500001	0.0313108	-0.1269397	0.05	21	21	3	-0.03243297	0.0005570579	-0.03429836	0.0309392	-5.347888E-06	-0.03171467	-0.004920706	0.0003128962	-0.03317668	-0.004920706	0.0003128962	-0.03317668	1	1	0	0	0.4615014	0.5414867	0.5	0.5017893	0.5383481	0.5	0.03751413	-0.1520891	0.9876546	0
25949	381.25	0	0	0	0	0	0	-0.4882997	-5.131766	8.5	0.02274848	-0.0996969	0.05	21	21	3	-0.03244019	0.0007235617	-0.03425621	0.03081428	0.0002724415	-0.03216928	-0.004979023	0.0005277133	-0.0333502	-0.004979023	0.0005277133	-0.0333502	1	1	0	0	0.4597547	0.5308208	0.5	0.4976158	0.5277316	0.5	0.0273862	-0.1200221	0.9923934	0
25950	381.271	0	0	0	0	0	0	-0.622366	-3.800191	8.5	0.007638404	0.003679197	0.05	21	21	3	-0.03243685	0.001186395	-0.03351527	0.03058463	0.0006310813	-0.03057228	-0.005377187	0.0009479591	-0.03225163	-0.005377187	0.0009479591	-0.03225163	1	1	0	0	0.4592389	0.4943173	0.5	0.4848362	0.4901159	0.5	0.009265635	0.004462988	0.9999471	0
25951	381.2961	0	0	0	0	0	0	-0.6316653	-3.475233	8.5	0.005544703	0.03078349	0.05	21	21	3	-0.03263831	0.001169244	-0.03266282	0.03053849	0.0007512502	-0.0304046	-0.005210866	0.0009877768	-0.03168245	-0.005210866	0.0009877768	-0.03168245	1	1	0	0	0.4558184	0.4851372	0.5	0.4815339	0.4821662	0.5	0.006721425	0.03731651	0.9992809	0
25952	381.3213	0	0	0	0	0	0	-0.5787885	-3.50722	8.5	0.005446596	0.02846273	0.05	21	21	3	-0.03268028	0.001171985	-0.03289682	0.03058428	0.00075013	-0.03072613	-0.0199868	0.001087344	-0.03246129	-0.0199868	0.001087344	-0.03246129	1	1	0	0	0.4530926	0.4865217	0.5	0.4816384	0.4816015	0.5	0.00660317	0.03450673	0.9993826	0
25953	381.3498	0	0	0	0	0	0	-0.567301	-3.480659	8.5	0.006609774	0.03097052	0.05	21	21	3	-0.03277556	0.001042033	-0.0323081	0.0305918	0.0007456454	-0.03071567	-0.02006145	0.0009825658	-0.03198859	-0.02006145	0.0009825658	-0.03198859	1	1	0	0	0.451656	0.4867496	0.5	0.482114	0.4819116	0.5	0.008012387	0.03754256	0.9992629	0
