Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
22267	321.6137	0	0	0	0	0	0	-0.08839784	-5.11869	8.500001	0.02209219	-0.1204673	0.05	21	21	3	-0.03241343	0.0004997614	-0.03472777	0.03083592	3.294031E-06	-0.03221113	-0.003932978	0.0002762079	-0.03359456	-0.003932978	0.0002762079	-0.03359456	1	1	0	0	0.4592184	0.545548	0.5	0.498333	0.53944	0.5	0.02650898	-0.1445517	0.9891421	0
22268	321.6463	0	0	0	0	0	0	-0.2562777	-3.501729	8.5	0.006291844	0.006508563	0.05	21	21	3	-0.0324582	0.0009911144	-0.03336547	0.0305812	0.000543919	-0.03080656	-0.005422299	0.0007993243	-0.03226802	-0.005422299	0.0007993243	-0.03226802	1	1	0	0	0.4592511	0.4993434	0.5	0.4839121	0.4923817	0.5	0.007632158	0.007895043	0.9999397	0
22269	321.6659	0	0	0	0	0	0	-0.3656759	-2.595897	8.5	-0.002105384	0.08578899	0.05	21	21	3	-0.03255267	0.001277916	-0.03231253	0.03042845	0.001014577	-0.03053091	0.003326702	0.001127895	-0.03129757	0.003326702	0.001127895	-0.03129757	1	1	0	0	0.4596068	0.4706549	0.5	0.4767707	0.4652716	0.5	-0.002540307	0.103511	0.994625	0
22270	321.6869	0	0	0	0	0	0	-0.4251325	-2.527721	8.5	-0.006127259	0.09189945	0.05	21	21	3	-0.03265608	0.001189991	-0.03193408	0.03045952	0.0009886823	-0.03044234	0.008335753	0.001059246	-0.03096524	0.008335753	0.001059246	-0.03096524	1	1	0	0	0.4562359	0.4701065	0.5	0.4777558	0.465469	0.5	-0.007386994	0.1107935	0.993816	0
22271	321.7056	0	0	0	0	0	0	-0.4779772	-2.632761	8.5	-0.01183287	0.08221912	0.05	21	21	3	-0.03269121	0.001232939	-0.03242802	0.03054543	0.0009291481	-0.03038003	0.004702535	0.001053298	-0.03121698	0.004702535	0.001053298	-0.03121698	1	1	0	0	0.4530519	0.4735726	0.5	0.479017	0.4683531	0.5	-0.0142821	0.09923722	0.9949613	0
22272	321.726	0	0	0	0	0	0	-0.3641858	-2.601321	8.5	-0.002443584	0.08492819	0.05	21	21	3	-0.03274073	0.001176039	-0.03224205	0.03057961	0.0009662996	-0.03064716	1.558304E-05	0.001067539	-0.031417	1.558304E-05	0.001067539	-0.031417	1	1	0	0	0.4526589	0.4735823	0.5	0.4817601	0.4668967	0.5	-0.002948684	0.1024832	0.9947304	0
22273	321.745	0	0	0	0	0	0	-0.3093808	-2.632611	8.5	0.001176209	0.08185919	0.05	21	21	3	-0.032761	0.001152702	-0.03215082	0.03058993	0.0009604364	-0.03062388	-0.005591489	0.001070245	-0.03149595	-0.005591489	0.001070245	-0.03149595	1	1	0	0	0.4526985	0.4743291	0.5	0.4819959	0.4672763	0.5	0.00141987	0.09881703	0.9951046	0
22274	321.7646	0	0	0	0	0	0	-0.2972183	-2.637293	8.5	0.0003836193	0.08121509	0.05	21	21	3	-0.03278272	0.001124736	-0.03205203	0.0306082	0.0009448059	-0.03056386	-0.01214711	0.001066164	-0.03156758	-0.01214711	0.001066164	-0.03156758	1	1	0	0	0.4514883	0.474315	0.5	0.482157	0.4682165	0.5	0.0004631252	0.09804708	0.9951817	0
22275	321.7882	0	0	0	0	0	0	-0.2966751	-2.62266	8.5	0.001229414	0.08264934	0.05	21	21	3	-0.03280319	0.00110253	-0.03197747	0.03062651	0.0009173502	-0.03045697	-0.009841514	0.001035494	-0.03142704	-0.009841514	0.001035494	-0.03142704	1	1	0	0	0.4514676	0.4743148	0.5	0.4827668	0.4690408	0.5	0.001483957	0.09976139	0.9950103	0
22276	321.8123	0	0	0	0	0	0	-0.304959	-2.608207	8.5	0.0009559763	0.08340121	0.05	21	21	3	-0.03281549	0.001083993	-0.03190378	0.03063689	0.0008996618	-0.03038681	-0.009295268	0.001015666	-0.03134147	-0.009295268	0.001015666	-0.03134147	1	1	0	0	0.4512462	0.4743517	0.5	0.4831428	0.4695231	0.5	0.001153801	0.1006598	0.9949203	0
