Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
10165	145.6926	0	0	0	0	0	0	1.558967	-2.976043	8.5	0.02956588	-0.1101841	0.05	21	21	3	-0.03744742	-0.00340269	-0.03203267	0.03124589	-0.00254024	-0.03215335	0.002779466	-0.002897638	-0.03210334	0.002779466	-0.002897638	-0.03210334	1	1	0	0	0.3062993	0.6457849	0.5	0.5121868	0.6188646	0.5	0.03552768	-0.1324021	0.9905592	0
10166	145.7254	0	0	0	0	0	0	1.544363	-2.957857	8.5	0.02758989	-0.109939	0.05	21	21	3	-0.03744942	-0.003394509	-0.03204371	0.03124549	-0.002544666	-0.0321496	0.00479754	-0.002871861	-0.03210883	0.00479754	-0.002871861	-0.03210883	1	1	0	0	0.3058037	0.6457791	0.5	0.5121498	0.6188652	0.5	0.03315724	-0.1321235	0.9906785	0
10167	145.7413	0	0	0	0	0	0	1.547242	-2.958199	8.5	0.02767783	-0.1099126	0.05	21	21	3	-0.03744965	-0.003392801	-0.03205033	0.03124517	-0.002544666	-0.03214907	0.005008922	-0.00286859	-0.03211136	0.005008922	-0.00286859	-0.03211136	1	1	0	0	0.3058037	0.6457791	0.5	0.5121868	0.6188646	0.5	0.03326294	-0.1320919	0.9906792	0
10168	145.7532	0	0	0	0	0	0	1.546762	-2.964759	8.5	0.0289782	-0.1103407	0.05	21	21	3	-0.03745082	-0.003390365	-0.03205092	0.03124461	-0.002544666	-0.03214217	0.003563815	-0.002885441	-0.0321054	0.003563815	-0.002885441	-0.0321054	1	1	0	0	0.3058034	0.6457993	0.5	0.5122398	0.6188637	0.5	0.03482149	-0.1325903	0.9905591	0
10169	145.7655	0	0	0	0	0	0	1.577626	-2.96371	8.5	0.02957528	-0.1098741	0.05	21	21	3	-0.03745456	-0.003390196	-0.03205502	0.0312442	-0.002544666	-0.03214217	0.002600926	-0.002897202	-0.03210584	0.002600926	-0.002897202	-0.03210584	1	1	0	0	0.3057961	0.6457993	0.5	0.5121478	0.6187183	0.5	0.03554071	-0.132036	0.9906076	0
10170	145.7778	0	0	0	0	0	0	1.578075	-2.965321	8.5	0.02957528	-0.1098741	0.05	21	21	3	-0.03745456	-0.003390196	-0.03205502	0.0312442	-0.002544666	-0.03214217	0.002600926	-0.002897202	-0.03210584	0.002600926	-0.002897202	-0.03210584	1	1	0	0	0.3057961	0.6457993	0.5	0.5121478	0.6187183	0.5	0.03554071	-0.132036	0.9906076	0
10171	145.7914	0	0	0	0	0	0	1.570956	-2.96484	8.5	0.02905739	-0.1096936	0.05	21	21	3	-0.03745082	-0.003387408	-0.03206042	0.03124416	-0.002545489	-0.03212801	0.0029016	-0.002892853	-0.03210012	0.0029016	-0.002892853	-0.03210012	1	1	0	0	0.3057765	0.645799	0.5	0.5120885	0.6185715	0.5	0.03492012	-0.1318258	0.9906576	0
10172	145.8056	0	0	0	0	0	0	1.562757	-2.966526	8.5	0.02856831	-0.1097238	0.05	21	21	3	-0.03745082	-0.00338532	-0.03206042	0.03124416	-0.002548569	-0.0321155	0.003607505	-0.002885203	-0.03209334	0.003607505	-0.002885203	-0.03209334	1	1	0	0	0.3057765	0.645799	0.5	0.5120543	0.618572	0.5	0.0343329	-0.1318641	0.9906731	0
10173	145.8201	0	0	0	0	0	0	1.564949	-2.967452	8.5	0.02867892	-0.1095827	0.05	21	21	3	-0.03745082	-0.003381337	-0.03206734	0.03124416	-0.002548569	-0.03211394	0.003108338	-0.002889651	-0.03209485	0.003108338	-0.002889651	-0.03209485	1	1	0	0	0.3057765	0.645799	0.5	0.5120003	0.6184716	0.5	0.03446644	-0.1316969	0.9906906	0
10174	145.8376	0	0	0	0	0	0	1.570921	-2.965184	8.5	0.02908255	-0.1091636	0.05	21	21	3	-0.03745082	-0.003381337	-0.03206734	0.03124416	-0.002548569	-0.0321155	0.002458824	-0.002897525	-0.03209532	0.002458824	-0.002897525	-0.03209532	1	1	0	0	0.3057959	0.6458121	0.5	0.5119759	0.6183174	0.5	0.03495325	-0.1311998	0.9907395	0
