Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
19842	280.6528	0	0	0	0	0	0	1.152888	-4.816691	8.5	0.01313119	-0.1282575	0.05	21	21	3	-0.03227631	-0.00274429	-0.02198748	0.03290376	-0.002895403	-0.02166111	-0.003332318	-0.002811393	-0.02184255	-0.003332318	-0.002811393	-0.02184255	1	1	0	0	0.4763607	0.6027695	0.5	0.5500433	0.6064889	0.5	0.01573808	-0.1537201	0.9879891	0
19843	280.6919	0	0	0	0	0	0	1.143005	-4.79496	8.5	0.0142499	-0.12979	0.05	21	21	3	-0.03227622	-0.002756617	-0.0219612	0.03290938	-0.00290951	-0.02163303	-0.002560558	-0.002826315	-0.0218116	-0.002560558	-0.002826315	-0.0218116	1	1	0	0	0.4764124	0.6033484	0.5	0.5506696	0.6071511	0.5	0.01707366	-0.1555092	0.9876869	0
19844	280.7099	0	0	0	0	0	0	1.144481	-4.792644	8.5	0.01482752	-0.1300511	0.05	21	21	3	-0.03227582	-0.002758028	-0.02196069	0.03291034	-0.002911876	-0.02162904	-0.002075372	-0.002829305	-0.02180704	-0.002075372	-0.002829305	-0.02180704	1	1	0	0	0.4764587	0.6034099	0.5	0.5509281	0.60726	0.5	0.01776466	-0.1558125	0.9876269	0
19845	280.725	0	0	0	0	0	0	1.147278	-4.792323	8.5	0.01535505	-0.1302825	0.05	21	21	3	-0.03227579	-0.002763975	-0.02194211	0.03291324	-0.002916665	-0.02161513	-0.001855115	-0.002835228	-0.02178952	-0.001855115	-0.002835228	-0.02178952	1	1	0	0	0.4766381	0.6035727	0.5	0.551028	0.607443	0.5	0.01839568	-0.1560813	0.9875729	0
19846	280.7404	0	0	0	0	0	0	1.152357	-4.784999	8.5	0.01572483	-0.1300275	0.05	21	21	3	-0.03227527	-0.002768102	-0.02192925	0.03291545	-0.002922331	-0.02161067	-0.002208682	-0.002839234	-0.02178232	-0.002208682	-0.002839234	-0.02178232	1	1	0	0	0.476798	0.6036557	0.5	0.5510675	0.6075382	0.5	0.01883943	-0.1557819	0.9876118	0
19847	280.7566	0	0	0	0	0	0	1.147982	-4.778528	8.500001	0.01569856	-0.1299744	0.05	21	21	3	-0.03227481	-0.00277533	-0.02191674	0.03292	-0.002926285	-0.02160074	-0.001375425	-0.002846876	-0.02176697	-0.001375425	-0.002846876	-0.02176697	1	1	0	0	0.4767789	0.6037343	0.5	0.5512648	0.607686	0.5	0.01880816	-0.1557199	0.9876222	0
19848	280.773	0	0	0	0	0	0	1.151835	-4.794955	8.5	0.01603083	-0.1315903	0.05	21	21	3	-0.03227481	-0.002778227	-0.02190887	0.03292008	-0.002926584	-0.02159967	-0.001309644	-0.002848691	-0.02176201	-0.001309644	-0.002848691	-0.02176201	1	1	0	0	0.4768436	0.6039539	0.5	0.5513424	0.6081933	0.5	0.01920027	-0.1576069	0.9873152	0
19849	280.7907	0	0	0	0	0	0	1.151579	-4.795565	8.5	0.01623373	-0.1319352	0.05	21	21	3	-0.03227481	-0.002780009	-0.02190754	0.03292089	-0.002927967	-0.02159945	-0.0008211155	-0.002851391	-0.0217589	-0.0008211155	-0.002851391	-0.0217589	1	1	0	0	0.4768707	0.604099	0.5	0.5514378	0.6082188	0.5	0.01944193	-0.1580089	0.9872463	0
19850	280.8084	0	0	0	0	0	0	1.159703	-4.806608	8.5	0.01691937	-0.1331566	0.05	21	21	3	-0.03227481	-0.002780185	-0.02190188	0.03292152	-0.002929421	-0.02159383	-0.001174751	-0.002851373	-0.02175493	-0.001174751	-0.002851373	-0.02175493	1	1	0	0	0.4771129	0.6043855	0.5	0.5514511	0.6084616	0.5	0.02025804	-0.1594321	0.9870011	0
19851	280.8269	0	0	0	0	0	0	1.165184	-4.799411	8.5	0.01767522	-0.1329875	0.05	21	21	3	-0.03227481	-0.002789601	-0.02186824	0.0329223	-0.002932783	-0.02159323	-0.001092837	-0.002858081	-0.02173671	-0.001092837	-0.002858081	-0.02173671	1	1	0	0	0.4772852	0.6045756	0.5	0.5516044	0.6085235	0.5	0.02116332	-0.1592319	0.9870144	0
