Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
16657	236.3618	0	0	0	0	0	0	0.5874425	-3.040371	8.5	0.03094647	-0.1296798	0.05	21	21	3	-0.03110013	-0.006189009	-0.03498425	0.03084095	-0.005560347	-0.03551414	0.001295876	-0.005860211	-0.03526139	0.001295876	-0.005860211	-0.03526139	1	1	0	0	0.4997016	0.7687917	0.5	0.5081303	0.7484148	0.5	0.03705952	-0.1552962	0.9871725	0
16658	236.3989	0	0	0	0	0	0	0.5774915	-3.017026	8.5	0.03179724	-0.1298468	0.05	21	21	3	-0.03110743	-0.006206768	-0.03494249	0.03084393	-0.005561943	-0.03551543	0.004806856	-0.005832952	-0.03527463	0.004806856	-0.005832952	-0.03527463	1	1	0	0	0.4997192	0.7688583	0.5	0.5081098	0.7485133	0.5	0.0380757	-0.1554855	0.9871041	0
16659	236.4164	0	0	0	0	0	0	0.5838845	-3.024156	8.5	0.03314472	-0.1308833	0.05	21	21	3	-0.03110863	-0.006211597	-0.03492783	0.03084528	-0.005562111	-0.03551543	0.006923852	-0.005812888	-0.03528855	0.006923852	-0.005812888	-0.03528855	1	1	0	0	0.4996934	0.7690512	0.5	0.5084358	0.7486438	0.5	0.03967907	-0.1566864	0.986851	0
16660	236.4321	0	0	0	0	0	0	0.5725861	-3.029786	8.5	0.03183922	-0.1316944	0.05	21	21	3	-0.03110898	-0.006212081	-0.03492115	0.03084577	-0.005561178	-0.03551672	0.006059194	-0.005821588	-0.03527844	0.006059194	-0.005821588	-0.03527844	1	1	0	0	0.4996864	0.769178	0.5	0.5081351	0.7487713	0.5	0.0381127	-0.1576429	0.9867604	0
16661	236.4474	0	0	0	0	0	0	0.5720612	-3.013321	8.5	0.03047307	-0.1303432	0.05	21	21	3	-0.03112439	-0.00625658	-0.03479442	0.03084615	-0.005563539	-0.03552911	0.001998361	-0.005886155	-0.03518711	0.001998361	-0.005886155	-0.03518711	1	1	0	0	0.4992867	0.7691791	0.5	0.5080938	0.7489393	0.5	0.03648885	-0.1560746	0.987071	0
16662	236.4633	0	0	0	0	0	0	0.5720575	-3.0082	8.5	0.03003143	-0.1300519	0.05	21	21	3	-0.03112557	-0.006256626	-0.03479204	0.03084643	-0.005563152	-0.03553172	0.000609808	-0.005901503	-0.03517082	0.000609808	-0.005901503	-0.03517082	1	1	0	0	0.4991809	0.7692173	0.5	0.5081145	0.7488553	0.5	0.03596266	-0.1557373	0.9871436	0
16663	236.4784	0	0	0	0	0	0	0.5768842	-2.993525	8.5	0.02991903	-0.1287759	0.05	21	21	3	-0.03113264	-0.006279982	-0.03474267	0.03084699	-0.00556483	-0.03553432	-0.001031468	-0.005932659	-0.03512714	-0.001031468	-0.005932659	-0.03512714	1	1	0	0	0.4990757	0.7691984	0.5	0.5081375	0.7489386	0.5	0.03583673	-0.1542466	0.9873823	0
16664	236.494	0	0	0	0	0	0	0.5926797	-2.996469	8.5	0.03183039	-0.1289653	0.05	21	21	3	-0.03113264	-0.006279982	-0.03474267	0.03084699	-0.00556483	-0.03554154	0.0004029913	-0.005916108	-0.03514914	0.0004029913	-0.005916108	-0.03514914	1	1	0	0	0.4990481	0.7692553	0.5	0.5087422	0.7489325	0.5	0.03812157	-0.1544549	0.9872641	0
16665	236.5171	0	0	0	0	0	0	0.5779207	-3.005863	8.5	0.02973653	-0.1297731	0.05	21	21	3	-0.03113264	-0.006279982	-0.03474267	0.03084699	-0.005562764	-0.03554985	-0.001549485	-0.00593765	-0.03512794	-0.001549485	-0.00593765	-0.03512794	1	1	0	0	0.4990459	0.7694944	0.5	0.5081393	0.7490701	0.5	0.03561182	-0.1554135	0.9872074	0
16666	236.5421	0	0	0	0	0	0	0.5856968	-3.017258	8.5	0.03119468	-0.1306568	0.05	21	21	3	-0.03113631	-0.006279982	-0.03474267	0.03084699	-0.005562764	-0.03555471	0.0004755345	-0.005914197	-0.03515682	0.0004755345	-0.005914197	-0.03515682	1	1	0	0	0.4988803	0.7695253	0.5	0.5085332	0.7493211	0.5	0.03734953	-0.156436	0.9869816	0
