Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
16806	238.3174	0	0	0	0	0	0	0.0767479	-4.860776	8.5	0.02583547	-0.1180933	0.05	21	21	3	-0.03246108	0.0003757707	-0.0344779	0.03088698	-0.0001872219	-0.03202678	-0.006358349	0.0001437881	-0.03346791	-0.006358349	0.0001437881	-0.03346791	1	1	0	0	0.4595109	0.5469528	0.5	0.4994284	0.5447735	0.5	0.03100928	-0.1417427	0.9894177	0
16807	238.3511	0	0	0	0	0	0	0.07481086	-4.857367	8.5	0.02539851	-0.1177894	0.05	21	21	3	-0.03246045	0.0003791773	-0.03448585	0.03088532	-0.0001820091	-0.03203572	-0.005883622	0.0001437306	-0.03345789	-0.005883622	0.0001437306	-0.03345789	1	1	0	0	0.4593977	0.5469515	0.5	0.4994239	0.5444453	0.5	0.03048688	-0.1413875	0.9894848	0
16808	238.3692	0	0	0	0	0	0	0.07243911	-4.860775	8.5	0.02547655	-0.1181668	0.05	21	21	3	-0.03246045	0.0003795033	-0.03448252	0.03088199	-0.0001742749	-0.03205919	-0.005023153	0.0001396298	-0.03343283	-0.005023153	0.0001396298	-0.03343283	1	1	0	0	0.4594151	0.5469518	0.5	0.4994237	0.544432	0.5	0.0305785	-0.141831	0.9894184	0
16809	238.3854	0	0	0	0	0	0	0.06289994	-4.868252	8.500001	0.02548812	-0.1188064	0.05	21	21	3	-0.03246045	0.0003797367	-0.03448585	0.0308811	-0.0001618976	-0.03206462	-0.002515174	0.0001236743	-0.0333412	-0.002515174	0.0001236743	-0.0333412	1	1	0	0	0.459399	0.5468091	0.5	0.4995242	0.5444304	0.5	0.03058903	-0.142583	0.9893101	0
16810	238.4025	0	0	0	0	0	0	0.06202848	-4.873849	8.5	0.02556403	-0.1193268	0.05	21	21	3	-0.03246126	0.0003795033	-0.03448252	0.0308811	-0.00016098	-0.0320672	-0.002357285	0.0001226342	-0.03333462	-0.002357285	0.0001226342	-0.03333462	1	1	0	0	0.4594151	0.5469518	0.5	0.4995242	0.5444304	0.5	0.03067732	-0.1431944	0.989219	0
16811	238.4187	0	0	0	0	0	0	0.05376795	-4.874201	8.5	0.02514831	-0.1194011	0.05	21	21	3	-0.03246136	0.0003795033	-0.03448252	0.0308811	-0.0001598027	-0.0320684	-0.00152957	0.000116146	-0.03330364	-0.00152957	0.000116146	-0.03330364	1	1	0	0	0.4593803	0.5469565	0.5	0.4994458	0.5443991	0.5	0.03017851	-0.1432838	0.9892214	0
16812	238.4338	0	0	0	0	0	0	0.04879027	-4.867677	8.5	0.02500387	-0.1189537	0.05	21	21	3	-0.03246163	0.0003795033	-0.03448252	0.0308811	-0.0001598027	-0.0320684	-0.0007001171	0.0001090828	-0.03327203	-0.0007001171	0.0001090828	-0.03327203	1	1	0	0	0.4593804	0.5469514	0.5	0.4994209	0.5442286	0.5	0.03000764	-0.1427587	0.9893025	0
16813	238.4523	0	0	0	0	0	0	0.04873122	-4.862351	8.5	0.02495195	-0.1189618	0.05	21	21	3	-0.03246163	0.0003795033	-0.03448252	0.0308811	-0.0001598027	-0.0320684	-0.0006336718	0.000108517	-0.03326949	-0.0006336718	0.000108517	-0.03326949	1	1	0	0	0.4593468	0.5469561	0.5	0.4994435	0.5442282	0.5	0.02994535	-0.1427685	0.989303	0
16814	238.4722	0	0	0	0	0	0	0.0491092	-4.870369	8.500001	0.02439702	-0.1191835	0.05	21	21	3	-0.03246187	0.0003795033	-0.03448081	0.03088493	-0.0001598027	-0.0320672	-0.001601167	0.0001167693	-0.03330497	-0.001601167	0.0001167693	-0.03330497	1	1	0	0	0.4592026	0.5470302	0.5	0.4994703	0.5442278	0.5	0.02927883	-0.143032	0.9892849	0
16815	238.4934	0	0	0	0	0	0	0.05278515	-4.871309	8.5	0.02460694	-0.1192632	0.05	21	21	3	-0.03246192	0.0003795033	-0.03448081	0.03088493	-0.0001598027	-0.0320672	-0.002717142	0.0001262699	-0.03334749	-0.002717142	0.0001262699	-0.03334749	1	1	0	0	0.4592026	0.5470302	0.5	0.4995012	0.5442784	0.5	0.02953013	-0.1431246	0.989264	0
16816	238.5152	0	0	0	0	0	0	0.01912671	-4.791302	8.5	0.02161882	-0.1133994	0.05	21	21	3	-0.03245182	0.0005313503	-0.03476762	0.03083732	-4.876352E-05	-0.03212721	-0.002797386	0.0002595352	-0.03353044	-0.002797386	0.0002595352	-0.03353044	1	1	0	0	0.4578356	0.5432414	0.5	0.4980831	0.5396795	0.5	0.02597229	-0.1362351	0.9903361	0
