Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
18796	265.811	0	0	0	0	0	0	-0.2514547	-2.96836	8.5	0.03736524	-0.1308649	0.05	21	21	3	-0.03032173	-0.004577069	-0.0349073	0.03068594	-0.001475299	-0.03821206	0.002824259	-0.00289185	-0.03670281	0.002824259	-0.00289185	-0.03670281	1	1	0	0	0.5298249	0.7235631	0.5	0.5055345	0.6370098	0.5	0.04472227	-0.1566315	0.9866441	0
18797	265.8524	0	0	0	0	0	0	-0.2778696	-2.965048	8.5	0.03450559	-0.1327234	0.05	21	21	3	-0.03032188	-0.004586735	-0.03484458	0.0306852	-0.00147416	-0.03822185	-0.001187698	-0.003100312	-0.03645741	-0.001187698	-0.003100312	-0.03645741	1	1	0	0	0.5299907	0.7235975	0.5	0.5051603	0.6370479	0.5	0.04129116	-0.1588237	0.9864432	0
18798	265.8706	0	0	0	0	0	0	-0.2795145	-2.966017	8.5	0.03432288	-0.1328205	0.05	21	21	3	-0.03032225	-0.004586735	-0.03484458	0.0306852	-0.001473655	-0.03822279	-0.001355001	-0.003108599	-0.03644861	-0.001355001	-0.003108599	-0.03644861	1	1	0	0	0.5299907	0.7235975	0.5	0.5051232	0.6370485	0.5	0.04107213	-0.1589383	0.9864338	0
18799	265.8865	0	0	0	0	0	0	-0.2766932	-2.972754	8.5	0.03415007	-0.1334409	0.05	21	21	3	-0.03032261	-0.004586735	-0.0348431	0.03068036	-0.001453228	-0.038296	-0.002560815	-0.00316071	-0.03641448	-0.002560815	-0.00316071	-0.03641448	1	1	0	0	0.5301411	0.7235667	0.5	0.5050872	0.6370173	0.5	0.04086085	-0.1596632	0.9863256	0
18800	265.9024	0	0	0	0	0	0	-0.2721578	-2.964971	8.5	0.03524807	-0.1327414	0.05	21	21	3	-0.03032266	-0.004586735	-0.0348431	0.03067928	-0.001451412	-0.03830261	-0.000260459	-0.003041625	-0.03654797	-0.000260459	-0.003041625	-0.03654797	1	1	0	0	0.5301411	0.7235667	0.5	0.5050868	0.6369857	0.5	0.04217794	-0.1588388	0.9864032	0
18801	265.9181	0	0	0	0	0	0	-0.2687178	-2.956435	8.5	0.03712332	-0.1313127	0.05	21	21	3	-0.03032277	-0.004588345	-0.03484008	0.03067824	-0.001449383	-0.03831151	0.004542818	-0.002794247	-0.0368242	0.004542818	-0.002794247	-0.0368242	1	1	0	0	0.5303661	0.7236018	0.5	0.5048098	0.6369532	0.5	0.04442955	-0.1571563	0.9865738	0
18802	265.9341	0	0	0	0	0	0	-0.2638215	-2.948752	8.5	0.03773122	-0.131166	0.05	21	21	3	-0.03032321	-0.004588629	-0.03483873	0.03067792	-0.001443406	-0.03831214	0.005456335	-0.002743833	-0.03687602	0.005456335	-0.002743833	-0.03687602	1	1	0	0	0.5303664	0.7235693	0.5	0.5048552	0.6368125	0.5	0.04515687	-0.1569799	0.9865689	0
18803	265.9556	0	0	0	0	0	0	-0.2615068	-2.950583	8.5	0.03817606	-0.1313481	0.05	21	21	3	-0.03032349	-0.004588345	-0.03483873	0.03067697	-0.001437309	-0.03832874	0.005772203	-0.002723788	-0.03690386	0.005772203	-0.002723788	-0.03690386	1	1	0	0	0.5303664	0.7235693	0.5	0.5049559	0.636797	0.5	0.04568658	-0.1571887	0.9865113	0
18804	265.9748	0	0	0	0	0	0	-0.2669837	-2.930792	8.5	0.03557694	-0.1305088	0.05	21	21	3	-0.03032388	-0.004585524	-0.03484008	0.03064603	-0.001320298	-0.03856041	0.007825001	-0.002542472	-0.0371679	0.007825001	-0.002542472	-0.0371679	1	1	0	0	0.5303726	0.7234607	0.5	0.5034767	0.6344556	0.5	0.04258869	-0.1562304	0.986802	0
18805	265.9958	0	0	0	0	0	0	-0.2653873	-2.927745	8.5	0.03931484	-0.133252	0.05	21	21	3	-0.03031218	-0.004426902	-0.03512885	0.03063371	-0.001272168	-0.03864594	0.00782167	-0.002452984	-0.03732949	0.00782167	-0.002452984	-0.03732949	1	1	0	0	0.52976	0.7219917	0.5	0.5047153	0.6335106	0.5	0.04702948	-0.1593997	0.9860933	0
