Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
14370	203.8775	0	0	0	0	0	0	-0.2505666	-3.040507	8.5	0.01207883	-0.1240074	0.05	21	21	3	-0.03045437	-0.004720924	-0.03468278	0.03058057	-0.001628081	-0.03802247	-0.002530943	-0.003305952	-0.03621069	-0.002530943	-0.003305952	-0.03621069	1	1	0	0	0.522078	0.7241492	0.5	0.4972565	0.6402203	0.5	0.01448824	-0.1487436	0.9887697	0
14371	203.9144	0	0	0	0	0	0	-0.256361	-3.048045	8.5	0.01248823	-0.1251236	0.05	21	21	3	-0.03045189	-0.004717859	-0.03469398	0.03058057	-0.001623745	-0.03802031	-0.002916157	-0.003321902	-0.0361947	-0.002916157	-0.003321902	-0.0361947	1	1	0	0	0.5222347	0.7243119	0.5	0.4973318	0.6402857	0.5	0.0149762	-0.1500513	0.9885648	0
14372	203.9296	0	0	0	0	0	0	-0.2585436	-3.047782	8.5	0.01218606	-0.1250948	0.05	21	21	3	-0.03045171	-0.004716775	-0.03469862	0.03058044	-0.001623714	-0.03802241	-0.00318145	-0.00333474	-0.03618375	-0.00318145	-0.00333474	-0.03618375	1	1	0	0	0.5222475	0.7243121	0.5	0.4972574	0.640287	0.5	0.01461398	-0.1500183	0.9885752	0
14373	203.9433	0	0	0	0	0	0	-0.2557951	-3.052663	8.5	0.01371163	-0.1254003	0.05	21	21	3	-0.03045144	-0.004716775	-0.03469877	0.03057992	-0.001620436	-0.03802247	0.0006901693	-0.00313685	-0.03639471	0.0006901693	-0.00313685	-0.03639471	1	1	0	0	0.5221389	0.7244711	0.5	0.4973318	0.6402857	0.5	0.01644213	-0.1503722	0.9884927	0
14374	203.956	0	0	0	0	0	0	-0.2452013	-3.048087	8.5	0.01694507	-0.1247119	0.05	21	21	3	-0.03045091	-0.004716294	-0.03470532	0.03057952	-0.001617952	-0.03802338	0.007603601	-0.002784375	-0.03677424	0.007603601	-0.002784375	-0.03677424	1	1	0	0	0.5221389	0.7244711	0.5	0.4973318	0.6402857	0.5	0.02032054	-0.1495546	0.9885446	0
14375	203.9688	0	0	0	0	0	0	-0.2441409	-3.047753	8.5	0.01775152	-0.1237714	0.05	21	21	3	-0.0304509	-0.004715682	-0.03470542	0.03057866	-0.001614732	-0.03802338	0.009971884	-0.002661775	-0.03690306	0.009971884	-0.002661775	-0.03690306	1	1	0	0	0.5220951	0.7243778	0.5	0.4972539	0.6400319	0.5	0.02129078	-0.1484488	0.9886909	0
14376	203.9818	0	0	0	0	0	0	-0.2370188	-3.033826	8.5	0.02051778	-0.1232878	0.05	21	21	3	-0.03045073	-0.004715265	-0.03470723	0.03057866	-0.001613122	-0.03802338	0.01705308	-0.002300631	-0.03728844	0.01705308	-0.002300631	-0.03728844	1	1	0	0	0.5220942	0.7244706	0.5	0.4971592	0.6400335	0.5	0.02460882	-0.1478701	0.9887006	0
14377	203.9951	0	0	0	0	0	0	-0.2328377	-3.02072	8.5	0.02175315	-0.1220471	0.05	21	21	3	-0.03045007	-0.004714186	-0.03470729	0.03057839	-0.00161279	-0.03802247	0.02012379	-0.00214408	-0.03745456	0.02012379	-0.00214408	-0.03745456	1	1	0	0	0.5220942	0.7244706	0.5	0.4971299	0.6398255	0.5	0.02609524	-0.1464086	0.9888799	0
14378	204.0082	0	0	0	0	0	0	-0.2285468	-3.022123	8.5	0.02205629	-0.1221605	0.05	21	21	3	-0.03044878	-0.004713462	-0.03472521	0.03057839	-0.00160803	-0.03802247	0.02004777	-0.002143892	-0.03745351	0.02004777	-0.002143892	-0.03745351	1	1	0	0	0.5223414	0.7244735	0.5	0.4971547	0.6397116	0.5	0.02645811	-0.1465403	0.9888508	0
14379	204.0242	0	0	0	0	0	0	-0.2257088	-2.998661	8.5	0.0224501	-0.1201179	0.05	21	21	3	-0.03044804	-0.004708716	-0.03473948	0.03057786	-0.001605319	-0.03802247	0.02100308	-0.002092233	-0.03750738	0.02100308	-0.002092233	-0.03750738	1	1	0	0	0.522432	0.7244745	0.5	0.4971215	0.6392079	0.5	0.02693977	-0.1441396	0.9891906	0
