Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
23753	345.2662	0	0	0	0	0	0	-0.9292611	-1.487871	8.5	0.01843094	-0.1119046	0.05	21	21	3	-0.03047661	-0.002220609	-0.03221747	0.02809767	-0.0008546516	-0.03020471	0.0001929255	-0.001505393	-0.03116359	0.0001929255	-0.001505393	-0.03116359	1	1	0	0	0.5285382	0.6159541	0.5	0.4093965	0.5583739	0.5	0.02214987	-0.1344844	0.9906681	0
23754	345.3109	0	0	0	0	0	0	-0.9068268	-1.478818	8.5	0.01970676	-0.1117069	0.05	21	21	3	-0.03050678	-0.002277666	-0.03194597	0.02809767	-0.000855198	-0.03020379	0.001710637	-0.001495673	-0.03098822	0.001710637	-0.001495673	-0.03098822	1	1	0	0	0.5282626	0.6157907	0.5	0.4094807	0.5584213	0.5	0.02368305	-0.1342463	0.9906649	0
23755	345.3339	0	0	0	0	0	0	-0.8922981	-1.491586	8.5	0.02048443	-0.1124265	0.05	21	21	3	-0.03051994	-0.002283784	-0.03192971	0.02809767	-0.000855198	-0.03020379	-0.0002524004	-0.001546125	-0.03103852	-0.0002524004	-0.001546125	-0.03103852	1	1	0	0	0.5281628	0.6159272	0.5	0.409483	0.558585	0.5	0.02461421	-0.1350923	0.9905273	0
23756	345.357	0	0	0	0	0	0	-0.8998487	-1.491445	8.5	0.0197167	-0.1125799	0.05	21	21	3	-0.03052784	-0.002295158	-0.03190311	0.02809624	-0.0008555368	-0.03020379	-1.513481E-05	-0.001545863	-0.03101864	-1.513481E-05	-0.001545863	-0.03101864	1	1	0	0	0.5276297	0.6159344	0.5	0.4094858	0.5587932	0.5	0.02369164	-0.1352763	0.9905246	0
23757	345.3776	0	0	0	0	0	0	-0.9052039	-1.494052	8.5	0.01944502	-0.1129585	0.05	21	21	3	-0.03053701	-0.002305609	-0.03187664	0.028096	-0.000855779	-0.03020482	0.000958746	-0.001526807	-0.0309786	0.000958746	-0.001526807	-0.0309786	1	1	0	0	0.5275667	0.6160088	0.5	0.4092257	0.558976	0.5	0.02336393	-0.1357238	0.9904712	0
23758	345.4037	0	0	0	0	0	0	-0.9115264	-1.501832	8.5	0.01864404	-0.1139523	0.05	21	21	3	-0.03055099	-0.002323872	-0.03182928	0.028096	-0.0008565147	-0.03020482	9.562493E-06	-0.001559242	-0.03098279	9.562493E-06	-0.001559242	-0.03098279	1	1	0	0	0.5271636	0.616427	0.5	0.409027	0.5591695	0.5	0.02239836	-0.1368987	0.9903318	0
23759	345.4294	0	0	0	0	0	0	-0.9403177	-1.522866	8.5	0.01639459	-0.1163046	0.05	21	21	3	-0.0305636	-0.002290662	-0.03188273	0.028096	-0.0008605561	-0.03020379	0.0007923327	-0.001526213	-0.03098527	0.0007923327	-0.001526213	-0.03098527	1	1	0	0	0.526024	0.6160969	0.5	0.4090357	0.5596557	0.5	0.01968937	-0.139678	0.9900012	0
23760	345.4574	0	0	0	0	0	0	-0.8803556	-1.491302	8.5	0.02230797	-0.1135592	0.05	21	21	3	-0.03058239	-0.002207619	-0.03202355	0.02813776	-0.0007976142	-0.03018988	0.0008059092	-0.001453914	-0.03104338	0.0008059092	-0.001453914	-0.03104338	1	1	0	0	0.5258225	0.6146386	0.5	0.4116679	0.5566875	0.5	0.02679892	-0.1364205	0.9902885	0
23761	345.4807	0	0	0	0	0	0	-1.010582	-2.144681	8.5	0.01210933	-0.1764846	0.05	21	21	3	-0.03042045	-0.00158999	-0.03441073	0.02804194	-0.000239737	-0.03251781	0.002127437	-0.0008382608	-0.03335688	0.002127437	-0.0008382608	-0.03335688	1	1	0	0	0.5278561	0.6165557	0.5	0.4058121	0.5647727	0.5	0.0143628	-0.2093273	0.9777402	0
23762	345.5052	0	0	0	0	0	0	0	0	0	0.02230797	-0.1135592	0.05	4	4	3	0	-8.070885E-27	-1.695571E-43	-1.312419E-30	1.695571E-43	8.07136E-27	0	0	0	0	0	0	0	0	0	0	1.695571E-43	-8.071388E-27	1.695571E-43	-8.071391E-27	1.695571E-43	-8.071394E-27	0.02679892	-0.1364205	0.9902885	2
