Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
26846	392.9205	0	0	0	0	0	0	0.6164344	-0.7777693	8.5	0.05465432	-0.1137021	0.05	21	21	3	-0.030398	0.003746018	-0.03074622	0.02826853	0.005078507	-0.02976905	-0.0004584122	0.004426034	-0.03024753	-0.0004584122	0.004426034	-0.03024753	1	1	0	0	0.5335982	0.4110114	0.5	0.4238249	0.3651364	0.5	0.06553795	-0.1363443	0.9884913	0
26847	392.9633	0	0	0	0	0	0	0.625324	-0.7895242	8.5	0.05636408	-0.1132746	0.05	21	21	3	-0.0304019	0.003759477	-0.03075985	0.02827043	0.005094387	-0.02981093	-0.0005962582	0.004437614	-0.0302778	-0.0005962582	0.004437614	-0.0302778	1	1	0	0	0.5340152	0.4103727	0.5	0.4240611	0.3646165	0.5	0.06758368	-0.1358225	0.9884253	0
26848	392.985	0	0	0	0	0	0	0.6278861	-0.7842131	8.5	0.05681783	-0.1125227	0.05	21	21	3	-0.03040243	0.003779856	-0.03076166	0.02827182	0.005095435	-0.02982814	-0.000675932	0.004446376	-0.0302887	-0.000675932	0.004446376	-0.0302887	1	1	0	0	0.5341252	0.4101107	0.5	0.4241379	0.3639127	0.5	0.06813356	-0.1349325	0.9885095	0
26849	393.0068	0	0	0	0	0	0	0.6184965	-0.8019229	8.5	0.05591284	-0.11408	0.05	21	21	3	-0.03040451	0.003787128	-0.03076272	0.02827452	0.005108839	-0.02983595	-0.002104147	0.004424577	-0.03031575	-0.002104147	0.004424577	-0.03031575	1	1	0	0	0.5342168	0.4099812	0.5	0.4239102	0.3637598	0.5	0.06703624	-0.1367753	0.9883313	0
26850	393.0297	0	0	0	0	0	0	0.6144087	-0.8056937	8.5	0.05576683	-0.1141216	0.05	21	21	3	-0.03040504	0.00378856	-0.03076272	0.02827452	0.005118246	-0.02985401	-0.00265747	0.004417324	-0.03033302	-0.00265747	0.004417324	-0.03033302	1	1	0	0	0.5342175	0.409906	0.5	0.4239601	0.3634027	0.5	0.06686151	-0.1368259	0.9883361	0
26851	393.0518	0	0	0	0	0	0	0.6090013	-0.8153397	8.5	0.05563956	-0.1145025	0.05	21	21	3	-0.03040694	0.00379213	-0.03076272	0.02827536	0.005130386	-0.02985401	-0.003582832	0.004403857	-0.03034735	-0.003582832	0.004403857	-0.03034735	1	1	0	0	0.5342026	0.4097241	0.5	0.4239564	0.3631344	0.5	0.06670543	-0.1372753	0.9882843	0
26852	393.08	0	0	0	0	0	0	0.6060448	-0.7911258	8.5	0.05575663	-0.112127	0.05	21	21	3	-0.03040791	0.00379213	-0.03075731	0.02827688	0.005141536	-0.02985401	-0.003080176	0.004420508	-0.03033667	-0.003080176	0.004420508	-0.03033667	1	1	0	0	0.5342401	0.4089766	0.5	0.423952	0.3628175	0.5	0.06687103	-0.1344781	0.9886577	0
26853	393.1083	0	0	0	0	0	0	0.5969786	-0.7964383	8.5	0.05560115	-0.1122045	0.05	21	21	3	-0.03040873	0.00379213	-0.03071412	0.02827873	0.005143	-0.02985401	-0.00368352	0.004407292	-0.03032244	-0.00368352	0.004407292	-0.03032244	1	1	0	0	0.534202	0.4092185	0.5	0.4240268	0.3624681	0.5	0.06668454	-0.1345711	0.9886576	0
26854	393.1335	0	0	0	0	0	0	0.5985073	-0.7730553	8.5	0.05740222	-0.1088113	0.05	21	21	3	-0.03040873	0.003778517	-0.03059431	0.0282838	0.005143	-0.0298113	1.427078E-05	0.004485791	-0.03018844	1.427078E-05	0.004485791	-0.03018844	1	1	0	0	0.5341389	0.4095539	0.5	0.4244353	0.3619585	0.5	0.06887171	-0.1305528	0.9890463	0
26855	393.1596	0	0	0	0	0	0	0.5798818	-0.64687	8.5	0.05522435	-0.09697282	0.05	21	21	3	-0.03041152	0.00374486	-0.02973971	0.02828293	0.005179808	-0.02951631	-0.0006456032	0.00447257	-0.02962642	-0.0006456032	0.00447257	-0.02962642	1	1	0	0	0.5326674	0.4088521	0.5	0.4247725	0.3593877	0.5	0.06638693	-0.1165741	0.9909607	0
26856	393.1862	0	0	0	0	0	0	0.7584599	0.2233428	8.5	0.06796592	-0.01081524	0.05	21	21	3	-0.03029149	0.004155182	-0.02944393	0.02816862	0.005592851	-0.02900495	-0.0002191267	0.004894731	-0.02921811	-0.0002191267	0.004894731	-0.02921811	1	1	0	0	0.5382152	0.3818386	0.5	0.424394	0.3316646	0.5	0.08216342	-0.01307445	0.9965331	0
26857	393.2142	0	0	0	0	0	0	0.5838132	0.7192172	8.5	0.05994355	0.03312552	0.05	21	21	3	-0.03031	0.004457549	-0.02954526	0.0280479	0.005964288	-0.02956968	0.00405559	0.005344833	-0.02955964	0.00405559	0.005344833	-0.02955964	1	1	0	0	0.5373533	0.363911	0.5	0.4171435	0.3123597	0.5	0.07246765	0.04004649	0.9965664	0
26858	393.2433	0	0	0	0	0	0	0.6336291	0.6078635	8.5	0.05438526	0.02593343	0.05	21	21	3	-0.03036699	0.004393084	-0.0293052	0.02811107	0.00592165	-0.02952992	0.002012644	0.005239459	-0.02942963	0.002012644	0.005239459	-0.02942963	1	1	0	0	0.5343251	0.3673019	0.5	0.418608	0.3150691	0.5	0.06579907	0.03137607	0.9973395	0
26859	393.267	0	0	0	0	0	0	0.6173073	0.6340164	8.5	0.05283608	0.02680702	0.05	21	21	3	-0.03043273	0.004316043	-0.02885895	0.0281339	0.005915845	-0.02944783	0.0006908474	0.005166212	-0.02917189	0.0006908474	0.005166212	-0.02917189	1	1	0	0	0.5314128	0.3702523	0.5	0.4197333	0.3146806	0.5	0.06393038	0.03243585	0.9974271	0
26860	393.2877	0	0	0	0	0	0	0.6297163	0.6426545	8.5	0.05431528	0.02954915	0.05	21	21	3	-0.03044067	0.00431744	-0.02886785	0.02814131	0.005910266	-0.02940533	0.003978671	0.005253291	-0.02918364	0.003978671	0.005253291	-0.02918364	1	1	0	0	0.5313742	0.3698899	0.5	0.4198381	0.3144448	0.5	0.06570513	0.03574557	0.9971986	0
26861	393.3096	0	0	0	0	0	0	0.6172151	0.6404935	8.5	0.05345406	0.02931158	0.05	21	21	3	-0.03045252	0.004320902	-0.02888627	0.02815314	0.005902547	-0.02934408	0.004992794	0.005277498	-0.02916316	0.004992794	0.005277498	-0.02916316	1	1	0	0	0.5308861	0.3704402	0.5	0.4199556	0.3144222	0.5	0.06466836	0.03546095	0.9972766	0
26862	393.3314	0	0	0	0	0	0	0.5992019	0.6315191	8.5	0.0492384	0.02825222	0.05	21	21	3	-0.03046075	0.004326386	-0.02891697	0.02816149	0.005896974	-0.02930351	-0.003400004	0.005051388	-0.02909541	-0.003400004	0.005051388	-0.02909541	1	1	0	0	0.5304343	0.3698308	0.5	0.4202108	0.3144995	0.5	0.05958983	0.03419171	0.9976372	0
