Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
10282	146.9503	0	0	0	0	0	0	0.08021753	-2.905279	8.5	0.04158938	-0.1243773	0.05	21	21	3	-0.03173893	-0.000799138	-0.02804268	0.03191394	8.214029E-05	-0.02813348	0.01229038	-0.0001895492	-0.02810549	0.01229038	-0.0001895492	-0.02810549	1	1	0	0	0.4941625	0.5605818	0.5	0.5346825	0.5300511	0.5	0.04982534	-0.1490078	0.9875799	0
10283	146.983	0	0	0	0	0	0	0.1140833	-2.892919	8.5	0.04225196	-0.1237876	0.05	21	21	3	-0.03173893	-0.0007964603	-0.02805036	0.03191523	8.211675E-05	-0.02813348	0.002588084	-0.0003226668	-0.02809518	0.002588084	-0.0003226668	-0.02809518	1	1	0	0	0.4942076	0.5607287	0.5	0.5350134	0.5300505	0.5	0.05062242	-0.1483109	0.9876443	0
10284	146.9972	0	0	0	0	0	0	0.115165	-2.897213	8.5	0.04208007	-0.1242245	0.05	21	21	3	-0.03173772	-0.0007962068	-0.0280575	0.031916	8.214029E-05	-0.02813348	0.001400172	-0.0003389425	-0.02809705	0.001400172	-0.0003389425	-0.02809705	1	1	0	0	0.4942125	0.5608065	0.5	0.5350151	0.5301775	0.5	0.05041309	-0.1488244	0.9875777	0
10285	147.0082	0	0	0	0	0	0	0.1140185	-2.89473	8.5	0.04205598	-0.1240958	0.05	21	21	3	-0.03173707	-0.0007954207	-0.02807517	0.03191613	8.314823E-05	-0.02813348	0.001445067	-0.0003374266	-0.02810557	0.001445067	-0.0003374266	-0.02810557	1	1	0	0	0.4942259	0.5607132	0.5	0.5350151	0.5301775	0.5	0.05038546	-0.1486738	0.9876019	0
10286	147.0199	0	0	0	0	0	0	0.1119381	-2.8916	8.5	0.04182316	-0.1239367	0.05	21	21	3	-0.03173618	-0.0007946794	-0.02807772	0.03191666	8.214029E-05	-0.02813027	0.001246984	-0.0003403354	-0.02810495	0.001246984	-0.0003403354	-0.02810495	1	1	0	0	0.4942184	0.5607802	0.5	0.534978	0.5300678	0.5	0.05010865	-0.1484895	0.9876436	0
10287	147.0342	0	0	0	0	0	0	0.1097852	-2.895352	8.5	0.04156069	-0.1244432	0.05	21	21	3	-0.03173498	-0.0007932472	-0.02808212	0.03191935	8.214029E-05	-0.02812161	0.0007303906	-0.0003467768	-0.02810226	0.0007303906	-0.0003467768	-0.02810226	1	1	0	0	0.4942243	0.5609053	0.5	0.5349953	0.5301126	0.5	0.04979047	-0.1490852	0.98757	0
10288	147.0481	0	0	0	0	0	0	0.1112043	-2.890081	8.5	0.04153707	-0.1241585	0.05	21	21	3	-0.03173488	-0.0007928876	-0.02810029	0.03192012	8.214029E-05	-0.02812089	0.0002061138	-0.0003538135	-0.02811063	0.0002061138	-0.0003538135	-0.02811063	1	1	0	0	0.4942662	0.5608319	0.5	0.5349963	0.5300908	0.5	0.04976477	-0.148752	0.9876215	0
10289	147.062	0	0	0	0	0	0	0.03070702	-2.884159	8.5	0.03608698	-0.1240136	0.05	21	21	3	-0.03158129	-0.0005598197	-0.02938317	0.03192525	8.076545E-05	-0.02811895	0.006706847	-0.0001736104	-0.02862097	0.006706847	-0.0001736104	-0.02862097	1	1	0	0	0.496471	0.5541536	0.5	0.5349928	0.530257	0.5	0.04324937	-0.1486273	0.9879471	0
10290	147.0758	0	0	0	0	0	0	-0.02571658	-2.859013	8.5	0.03173349	-0.122168	0.05	21	21	3	-0.03164582	-0.0005555897	-0.02922682	0.03187747	0.000105144	-0.02808685	0.00968666	-0.0001256724	-0.02848508	0.00968666	-0.0001256724	-0.02848508	1	1	0	0	0.4940575	0.5531922	0.5	0.5322237	0.5291612	0.5	0.03805231	-0.1464942	0.9884794	0
10291	147.0913	0	0	0	0	0	0	-0.2646681	-2.398493	8.5	0.00760866	-0.0815994	0.05	21	21	3	-0.03179256	-0.0004086928	-0.02904655	0.03169221	0.0003549254	-0.02823727	0.01066919	0.0001020528	-0.02850526	0.01066919	0.0001020528	-0.02850526	1	1	0	0	0.4842736	0.5403097	0.5	0.5222884	0.5137741	0.5	0.009184765	-0.0985024	0.9950944	0
