Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
21454	310.545	0	0	0	0	0	0	0.3422772	-3.959787	8.5	-0.02540912	-0.173671	0.05	21	21	3	-0.03389231	0.0004776566	-0.02889989	0.02855106	0.004444629	-0.02587946	0.01317757	0.003467965	-0.02662309	0.01317757	0.003467965	-0.02662309	1	1	0	0	0.411525	0.5206036	0.5	0.4250363	0.3919356	0.5	-0.03014792	-0.2060606	0.9780748	0
21455	310.5877	0	0	0	0	0	0	0.2979675	-3.867812	8.5	-0.03630381	-0.1716353	0.05	21	21	3	-0.03388945	0.0004797181	-0.02891157	0.02866303	0.004384035	-0.02550624	0.0136037	0.003444082	-0.02632606	0.0136037	0.003444082	-0.02632606	1	1	0	0	0.4117529	0.5205433	0.5	0.4258712	0.3937942	0.5	-0.04307538	-0.2036496	0.9780958	0
21456	310.6082	0	0	0	0	0	0	0.2430167	-3.857817	8.5	-0.0347892	-0.1667735	0.05	21	21	3	-0.03388752	0.0004797181	-0.02891423	0.02866334	0.004383248	-0.02547927	0.01530396	0.003549547	-0.0262129	0.01530396	0.003549547	-0.0262129	1	1	0	0	0.4122111	0.520534	0.5	0.4260094	0.3939325	0.5	-0.04132929	-0.1981256	0.9793049	0
21457	310.6277	0	0	0	0	0	0	0.2286582	-3.897374	8.5	-0.03651668	-0.1691209	0.05	21	21	3	-0.03388724	0.0004800872	-0.02892277	0.02867207	0.004382647	-0.02547859	0.01453136	0.003500525	-0.0262571	0.01453136	0.003500525	-0.0262571	1	1	0	0	0.4118552	0.5204743	0.5	0.4260103	0.3939361	0.5	-0.04335364	-0.2007852	0.9786755	0
21458	310.6467	0	0	0	0	0	0	0.229808	-3.90264	8.5	-0.03586378	-0.1704424	0.05	21	21	3	-0.03388678	0.0004815163	-0.02892335	0.02867226	0.004381832	-0.02547205	0.01383657	0.003456884	-0.02629051	0.01383657	0.003456884	-0.02629051	1	1	0	0	0.4119752	0.5204725	0.5	0.4261926	0.3937563	0.5	-0.04256646	-0.2022969	0.9783987	0
21459	310.6685	0	0	0	0	0	0	0.2293136	-3.925102	8.5	-0.03559525	-0.1724949	0.05	21	21	3	-0.03388628	0.0004827135	-0.02892878	0.02867286	0.004380809	-0.02546066	0.01347755	0.00343398	-0.02630305	0.01347755	0.00343398	-0.02630305	1	1	0	0	0.4119849	0.5204172	0.5	0.4263165	0.394021	0.5	-0.04222738	-0.2046343	0.9779272	0
21460	310.691	0	0	0	0	0	0	0.2360231	-3.930603	8.5	-0.0351599	-0.1731085	0.05	21	21	3	-0.03388155	0.0004827135	-0.02894105	0.0286739	0.004380183	-0.02545495	0.0128592	0.00339486	-0.02633627	0.0128592	0.00339486	-0.02633627	1	1	0	0	0.4122457	0.5201212	0.5	0.4264681	0.3938372	0.5	-0.04170559	-0.205336	0.9778025	0
21461	310.7111	0	0	0	0	0	0	0.2398993	-3.930987	8.5	-0.03494722	-0.1733239	0.05	21	21	3	-0.03387846	0.000483984	-0.02895468	0.02867422	0.004380183	-0.02544357	0.01283852	0.00339383	-0.02633243	0.01283852	0.00339383	-0.02633243	1	1	0	0	0.4124073	0.520049	0.5	0.4265158	0.3938934	0.5	-0.04145158	-0.2055828	0.9777614	0
21462	310.7373	0	0	0	0	0	0	0.2443518	-3.892888	8.5	-0.03493372	-0.1698824	0.05	21	21	3	-0.03388126	0.0004842007	-0.02895468	0.02867742	0.004380642	-0.02544357	0.01372169	0.003449131	-0.02628296	0.01372169	0.003449131	-0.02628296	1	1	0	0	0.4122835	0.5200472	0.5	0.4265548	0.393716	0.5	-0.04147006	-0.2016686	0.9785755	0
21463	310.7587	0	0	0	0	0	0	0.2468318	-3.898943	8.5	-0.03492634	-0.1699956	0.05	21	21	3	-0.03388155	0.0004842007	-0.02895468	0.02867952	0.004380809	-0.0254587	0.01360778	0.003442068	-0.02630093	0.01360778	0.003442068	-0.02630093	1	1	0	0	0.4122692	0.5200473	0.5	0.4266194	0.3936396	0.5	-0.0414602	-0.2017976	0.9785493	0
