Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
22820	326.1054	0	0	0	0	0	0	-0.5272339	-3.772282	8.5	0.03094048	-0.1312993	0.05	21	21	3	-0.0303724	-0.003860009	-0.03562457	0.03053624	-0.0009104465	-0.03846645	-0.003520027	-0.002559655	-0.03687745	-0.003520027	-0.002559655	-0.03687745	1	1	0	0	0.5263159	0.7053103	0.5	0.5007758	0.6200045	0.5	0.03704113	-0.1571881	0.9868737	0
22821	326.1527	0	0	0	0	0	0	-0.545639	-3.748241	8.5	0.02854738	-0.1322507	0.05	21	21	3	-0.03037243	-0.003861755	-0.03561337	0.03053967	-0.0009155486	-0.03844162	-0.008867814	-0.002821616	-0.03661187	-0.008867814	-0.002821616	-0.03661187	1	1	0	0	0.5265072	0.7052322	0.5	0.5008079	0.6201127	0.5	0.03417352	-0.1583147	0.9867972	0
22822	326.1753	0	0	0	0	0	0	-0.5372536	-3.742224	8.5	0.02974943	-0.1323297	0.05	21	21	3	-0.0303724	-0.003861755	-0.03561005	0.03054346	-0.0009203271	-0.03840018	-0.007575624	-0.002760973	-0.03665422	-0.007575624	-0.002760973	-0.03665422	1	1	0	0	0.5265075	0.7052001	0.5	0.5010912	0.6201079	0.5	0.03561015	-0.158399	0.9867328	0
22823	326.1938	0	0	0	0	0	0	-0.534299	-3.732285	8.5	0.03105278	-0.1323663	0.05	21	21	3	-0.03037197	-0.003860926	-0.03561005	0.03054705	-0.0009204042	-0.0383897	-0.004556455	-0.002614828	-0.03678798	-0.004556455	-0.002614828	-0.03678798	1	1	0	0	0.5264319	0.7051992	0.5	0.5011343	0.6201787	0.5	0.0371679	-0.1584327	0.98667	0
22824	326.213	0	0	0	0	0	0	-0.5254275	-3.726785	8.5	0.03278677	-0.1320703	0.05	21	21	3	-0.03037007	-0.003860926	-0.0356092	0.03054797	-0.0009204042	-0.0383897	-0.001600822	-0.002472231	-0.03692232	-0.001600822	-0.002472231	-0.03692232	1	1	0	0	0.5263413	0.70522	0.5	0.5013735	0.6201747	0.5	0.03924244	-0.1580747	0.9866471	0
22825	326.2306	0	0	0	0	0	0	-0.5253511	-3.714477	8.5	0.03247651	-0.1319141	0.05	21	21	3	-0.03036959	-0.003860926	-0.0356092	0.03054819	-0.0009204042	-0.0383897	-0.002029713	-0.002492951	-0.03690273	-0.002029713	-0.002492951	-0.03690273	1	1	0	0	0.5263413	0.70522	0.5	0.5013725	0.6201032	0.5	0.0388728	-0.1578948	0.9866905	0
22826	326.2533	0	0	0	0	0	0	-0.5133599	-3.733075	8.5	0.03432007	-0.1352547	0.05	21	21	3	-0.03036959	-0.003858653	-0.0356064	0.03053242	-0.000831255	-0.03853403	-0.0001540155	-0.002356657	-0.03705889	-0.0001540155	-0.002356657	-0.03705889	1	1	0	0	0.5259754	0.7047883	0.5	0.5017709	0.6196767	0.5	0.0410496	-0.1617757	0.9859734	0
22827	326.2737	0	0	0	0	0	0	-0.8874279	-2.896675	8.5	-0.003000926	-0.06803551	0.05	21	21	3	-0.03050442	-0.003342811	-0.03599396	0.03026656	-0.0004366613	-0.03877608	-0.0002809468	-0.001897484	-0.0373776	-0.0002809468	-0.001897484	-0.0373776	1	1	0	0	0.5154737	0.6775283	0.5	0.4853396	0.5970582	0.5	-0.003628055	-0.08225347	0.9966049	0
22828	326.2937	0	0	0	0	0	0	-0.8712002	-2.388773	8.5	-0.002753411	-0.03010517	0.05	21	21	3	-0.03056264	-0.003301563	-0.03528799	0.03023797	-0.0003649106	-0.03818363	7.683468E-05	-0.001821685	-0.0367472	7.683468E-05	-0.001821685	-0.0367472	1	1	0	0	0.513953	0.66451	0.5	0.483945	0.582675	0.5	-0.003337911	-0.03649596	0.9993283	0
22829	326.3194	0	0	0	0	0	0	-0.8505046	-1.940437	8.5	-0.001809783	0.0004919143	0.05	21	21	3	-0.03059554	-0.003425235	-0.03475171	0.03029873	-0.000427482	-0.03784341	0.0001262217	-0.001912839	-0.0363115	0.0001262217	-0.001912839	-0.0363115	1	1	0	0	0.5142711	0.6586204	0.5	0.4850276	0.5773115	0.5	-0.002195437	0.0005967383	0.9999974	0
